Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
79, 2, 0.16718, 0.11289, 0.56689, 1.3123, 0.52876, 0.61101, 0.15775, 1.0843, 0.7668, 0.33487, 7.6031, 1.6845, 0.21807, 1.5973, 0.0028, 7.3761, 0.87874, 0.0155, 0.63322, 1.1959, 0.97983, 0.9912, 0.62622, 0.40661, 4.0118, 4.643, 0.67601, 2.1669, 0.0033711, 4.0056, 0.84143, 0.0052244, 0.71391, 1.1959, 0.63016, 0.97199, 0.62619, 0.4065, 4.0113, 4.6424, 0.67589, 0.42361, -0.00075017, 3.3938, 0.64509, 0.0020072, 0.57343, 1.196, 1.3295, 1.0104, 0.62625, 0.40671, 4.0122, 4.6437, 0.67613, 3.9101, 0.0074923, 4.6174, 1.0378, 0.0084416, 0.8544, 9.718e-10, 0.045193, 0.00013637, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.1232, 6.2777e-06, 0.13834, 0.014247, 3.8257e-06, 0.0072948, 0.31011, 0.61858, 0.89063, 0.32497, 0.29502, -0.84961, 0.85975, 0.12896, 0.035756, -0.019827, -1.736, 0.15723, -0.00895, 0.29259, 2.0817, 1.3411, 1.0918, 0.92747, 0.51819, 8.8731, 8.4263, 1.2231, 4.298, 0.026569, 9.7473, 1.5256, 0.019399, 1.1352, 0.29001, 0.048236, 0.0037383, 0.033543, 0.004602, 8.735, 5.2904, 0.11061, 1.6787, 0.00019891, 12.185, 0.17302, 7.426e-05, 0.06561
80, 3, 0.26774, 0.04855, 0.04287, 1.1228, 0.50411, 1.8113, 0.27893, 0.93027, 0.92803, 0.72178, 3.18, 1.2008, 0.66253, 1.0435, 0.01483, 4.6004, 0.98202, 0.00152, 0.83643, 1.3283, 0.59888, 0.97881, 0.37543, 0.55319, 4.3354, 4.9545, 0.65023, 2.7772, 0.015689, 4.2285, 0.76873, 0.0050108, 0.23284, 1.3283, 0.28684, 0.96296, 0.3754, 0.55309, 4.3349, 4.9539, 0.6501, 1.3066, 0.012616, 3.6734, 0.58835, 0.0024637, 0.10147, 1.3284, 0.91092, 0.99466, 0.37545, 0.5533, 4.3359, 4.9552, 0.65035, 4.2478, 0.018761, 4.7837, 0.94911, 0.0075579, 0.36421, 9.718e-10, 0.035988, 9.2868e-05, 2.5427e-10, 3.9943e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.79932, 3.4898e-06, 0.11391, 0.012026, 2.398e-06, 0.0063791, 1.0576, 0.037427, 0.90231, 0.074177, 0.032959, -0.68678, 0.66198, 0.45764, -1.9224, 0.0051992, -2.3228, -0.12605, -0.00012398, -0.067524, 1.5991, 1.1603, 1.0553, 0.67668, 1.0734, 9.3575, 9.2471, 0.84281, 7.4768, 0.026178, 10.78, 1.6635, 0.010146, 0.5332, 0.02709, 0.11651, 0.0021629, 0.033543, 0.10003, 9.3224, 6.8105, 0.013709, 8.1634, 4.0668e-05, 15.864, 0.29592, 9.7452e-06, 0.033346
81, 6.5574, 0.10461, 0.15315, 0.41232, 0.81121, 0.1496, 0.78733, 0.96435, 0.95494, 0.83305, 0.10766, 3.825, 2.4724, 0.90301, 2.3459, 0.0077, 4.2169, 1.8583, 0.00518, 0.9908, 1.3904, 1.064, 1.0016, 0.62623, 0.47073, 3.4035, 2.1212, 0.73184, 4.3954, 0.0020788, 2.5064, 0.95768, 0.0041549, 0.88911, 1.3903, 0.8127, 0.98547, 0.6262, 0.47063, 3.4031, 2.1205, 0.73172, 2.9384, -0.0027846, 1.9937, 0.77076, 0.0016432, 0.76715, 1.3905, 1.3154, 1.0177, 0.62625, 0.47084, 3.404, 2.1219, 0.73196, 5.8524, 0.0069422, 3.0191, 1.1446, 0.0066667, 1.0111, 9.718e-10, 0.023348, 9.6005e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.78462, 8.7422e-06, 0.097153, 0.012914, 2.3318e-06, 0.0054977, 0.75612, 0.75146, 0.9533, 0.32498, 0.1887, -0.5815, -0.70225, 0.40377, 1.8077, -0.0084714, -0.48184, 0.096797, -0.00080927, 0.55137, 2.0247, 1.3766, 1.0499, 0.92748, 0.75277, 7.3886, 4.9447, 1.0599, 6.983, 0.012629, 5.4947, 1.8186, 0.0091191, 1.2269, 0.1487, 0.036112, 0.00086184, 0.033543, 0.0294, 5.8696, 2.9465, 0.03978, 2.4749, 4.1141e-05, 3.3005, 0.27393, 9.1084e-06, 0.042161
82, 4.6981, 0.15862, 0.04387, 0.1029, 0.84667, 0.3102, 1.6474, 0.23411, 1.0038, 0.6724, 0.66811, 4.0238, 7.3034, 0.42435, 2.1108, 0.00221, 1.2027, 0.05572, 0.00169, 0.72636, 1.3301, 0.36121, 0.98735, 0.4508, 0.55716, 4.3286, 4.8199, 0.63683, 3.63, 0.010864, 3.6228, 0.74458, 0.0066097, 0.50442, 1.3301, 0.27486, 0.97252, 0.45077, 0.55705, 4.3281, 4.8193, 0.6367, 2.9792, 0.008571, 3.1066, 0.57351, 0.0053784, 0.39876, 1.3302, 0.44756, 1.0022, 0.45083, 0.55726, 4.3291, 4.8206, 0.63695, 4.2808, 0.013157, 4.1391, 0.91565, 0.007841, 0.61009, 9.718e-10, 0.0027561, 8.1259e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.15654, 1.9436e-06, 0.098521, 0.010817, 5.6035e-07, 0.0041268, 0.56642, 0.19347, 0.91027, 0.14955, 0.3313, 1.4852, 1.3228, 0.3567, 2.3896, 0.005487, -1.8853, -0.046286, 0.0039713, 0.1477, 2.0938, 0.52895, 1.0644, 0.75205, 0.78302, 7.1721, 8.3171, 0.91695, 4.8705, 0.016241, 9.131, 1.5355, 0.0092482, 0.86115, 0.21556, 0.0104, 0.0021958, 0.033543, 0.018855, 2.9884, 4.5204, 0.029004, 0.5687, 1.0687e-05, 11.214, 0.23118, 2.5731e-06, 0.047034
83, 4, 0.23445, 0.11054, 0.22306, 1.95, 0.34281, 1.7355, 0.95414, 0.95313, 0.32166, 0.1599, 3.2668, 4.41, 0.57075, 1.2601, 0.00277, 2.7662, 0.23554, 0.00255, 0.51401, 1.4143, 1.0046, 1.0006, 0.45427, 0.5037, 3.9234, 3.9083, 0.72946, 2.7518, 0.0018515, 3.515, 0.82422, 0.0012685, 0.50278, 1.4142, 0.57172, 0.98812, 0.45424, 0.5036, 3.923, 3.9076, 0.72934, 0.92944, -0.0014477, 3.1102, 0.64585, -0.0014146, 0.37992, 1.4143, 1.4375, 1.0131, 0.45429, 0.5038, 3.9239, 3.909, 0.72959, 4.5742, 0.0051508, 3.9198, 1.0026, 0.0039516, 0.62565, 9.718e-10, 0.069261, 5.7673e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.2275, 4.0233e-06, 0.060564, 0.01176, 2.6608e-06, 0.0055795, 0.51244, 0.54447, 0.96576, 0.15302, 0.22501, 0.13634, 0.16679, 0.19996, -0.041021, -0.0064226, 1.4517, 0.054072, -0.0026878, 0.10539, 2.3161, 1.4647, 1.0355, 0.75552, 0.78239, 7.7106, 7.6498, 1.259, 5.5447, 0.010126, 5.5783, 1.5944, 0.0052248, 0.90018, 0.30059, 0.078255, 0.00044886, 0.033543, 0.028708, 5.301, 5.1742, 0.10363, 2.883, 2.5304e-05, 1.5735, 0.21923, 5.7854e-06, 0.05837
84, 4, 0.16546, 0.09921, 0.38996, 1.5333, 0.36631, 1.4992, 0.98333, 0.97478, 0.67757, 0.52614, 3.2909, 1.6684, 0.90424, 1.1704, 0.00492, 5.0694, 0.75215, 0.00155, 0.67329, 1.319, 0.97459, 0.99419, 0.5539, 0.47327, 3.9163, 4.1892, 0.68665, 1.9439, 0.0033421, 3.297, 0.94288, 0.0048911, 0.6362, 1.3189, 0.77159, 0.9801, 0.55388, 0.47317, 3.9158, 4.1885, 0.68653, 0.49483, 0.00078343, 2.8633, 0.74527, 0.0028825, 0.49561, 1.319, 1.1776, 1.0083, 0.55393, 0.47337, 3.9168, 4.1899, 0.68677, 3.393, 0.0059008, 3.7307, 1.1405, 0.0068997, 0.77679, 9.718e-10, 0.015232, 7.3455e-05, 2.5427e-10, 3.9943e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.77612, 2.4198e-06, 0.069524, 0.014432, 1.4912e-06, 0.007306, 0.25923, 0.70505, 0.95335, 0.25265, 0.19385, 0.030486, 0.34372, 0.24364, -0.51471, -0.0042605, 0.64127, -0.26042, 0.0013612, 0.24645, 2.3787, 1.2441, 1.035, 0.85515, 0.75269, 7.8022, 8.0347, 1.1297, 4.4025, 0.010945, 5.9527, 2.1462, 0.008421, 1.0259, 0.41511, 0.026852, 0.00061661, 0.033543, 0.028858, 5.581, 5.4657, 0.072541, 2.2342, 2.1364e-05, 2.6068, 0.53517, 4.6054e-06, 0.056145
85, 4.7, 0.39202, 0.08776, 0.23073, 1.9192, 0.48658, 0.61762, 0.96352, 0.97891, 0.21839, 0.22375, 0.97288, 4.9778, 0.83141, 1.0784, 0.00597, 7.5946, 0.26019, 0.00195, 0.47059, 1.4433, 0.99835, 0.97666, 0.3911, 0.56054, 3.453, 3.2477, 0.68897, 3.0729, 0.0030772, 4.439, 0.7095, 9.9699e-05, 0.50945, 1.4433, 0.80293, 0.96343, 0.39108, 0.56043, 3.4525, 3.247, 0.68885, 1.2731, -2.527e-06, 4.0468, 0.52785, -0.0022388, 0.38883, 1.4434, 1.1938, 0.98988, 0.39113, 0.56064, 3.4535, 3.2484, 0.68909, 4.8727, 0.0061569, 4.8312, 0.89115, 0.0024382, 0.63007, 9.718e-10, 0.014115, 6.4682e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.1973, 3.5056e-06, 0.056856, 0.012196, 2.0212e-06, 0.0053771, 1.0479, 0.75707, 0.94295, 0.089852, 0.20166, -0.12244, -0.68232, 0.16514, -0.12322, -0.002096, 2.4669, -0.078699, -0.0032179, 0.33026, 1.8387, 1.2396, 1.0104, 0.69235, 0.91942, 7.0284, 7.1778, 1.2128, 6.2691, 0.0082504, 6.4111, 1.4977, 0.0034173, 0.68864, 0.057787, 0.021516, 0.0004199, 0.033543, 0.047605, 4.7249, 5.7087, 0.10142, 3.7757, 9.8916e-06, 1.4375, 0.22962, 4.0682e-06, 0.011868
86, 2.1818, 0.29133, 0.0918, 0.25974, 1.3333, 0.64866, 0.85952, 1.0368, 1.0216, 0.53999, 0.54467, 2.8291, 2.4125, 0.85231, 4.2805, 0.00021, 2.5445, 1.2558, 0.00051, 0.44709, 1.2949, 0.93497, 0.98297, 0.45545, 0.48428, 3.8822, 4.1546, 0.67663, 3.6178, 0.0084435, 3.1901, 0.79141, 0.0030027, 0.42104, 1.2948, 0.70962, 0.96935, 0.45542, 0.48418, 3.8817, 4.1539, 0.67651, 1.9387, 0.0053801, 2.8347, 0.61016, 0.00045403, 0.28911, 1.2949, 1.1603, 0.99658, 0.45547, 0.48439, 3.8827, 4.1553, 0.67676, 5.297, 0.011507, 3.5455, 0.97265, 0.0055515, 0.55298, 9.718e-10, 0.018769, 6.8506e-05, 2.5427e-10, 3.9943e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.0421, 3.4687e-06, 0.046683, 0.012141, 2.401e-06, 0.0064334, 1.0476, 0.69609, 0.95289, 0.1542, 0.23447, 0.18759, -0.21383, 0.3832, 1.4618, -0.015799, 1.6593, -0.11713, -0.010642, 0.17778, 1.5421, 1.1738, 1.013, 0.7567, 0.7341, 7.5768, 8.523, 0.97007, 5.7739, 0.032686, 4.7209, 1.7, 0.016648, 0.66431, 0.022603, 0.021091, 0.00033439, 0.033543, 0.023066, 5.0453, 7.0533, 0.031825, 1.7182, 0.00021722, 0.86615, 0.3051, 6.8817e-05, 0.021873
87, 4, 0.31953, 0.09037, 0.61304, 1.25, 0.37617, 0.73526, 0.73419, 0.93088, 0.74246, 0.3375, 3.3398, 3.8061, 0.6646, 1.7529, 0.00412, 7.1525, 0.18613, 0.00395, 0.96254, 1.2524, 0.92491, 0.97714, 0.57747, 0.49447, 3.8345, 4.3305, 0.6437, 1.825, 0.0086393, 5.3974, 0.73477, 0.003583, 0.77543, 1.2523, 0.60393, 0.95798, 0.57744, 0.49437, 3.834, 4.3298, 0.64357, 0.010526, 0.0044394, 4.7823, 0.53269, 7.7071e-05, 0.62768, 1.2524, 1.2459, 0.99631, 0.57749, 0.49457, 3.835, 4.3312, 0.64382, 3.6394, 0.012839, 6.0125, 0.93685, 0.007089, 0.92318, 9.718e-10, 0.03808, 0.00013572, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.2169, 6.5198e-06, 0.13986, 0.015093, 4.5432e-06, 0.0080686, 1.1019, 0.55621, 0.89901, 0.27622, 0.21525, -0.13438, -0.40149, 0.12707, -1.0668, 0.00052564, 0.87597, -0.016271, -0.00098268, 0.41471, 1.4029, 1.2936, 1.0553, 0.87872, 0.77369, 7.8034, 9.0625, 1.1603, 4.7168, 0.016753, 9.9189, 1.4858, 0.0081487, 1.1362, 0.008373, 0.050245, 0.0022567, 0.033543, 0.028817, 5.8221, 8.2763, 0.09865, 3.0909, 2.4332e-05, 7.5561, 0.20849, 7.7048e-06, 0.048096
88, 2.5, 0.13114, 0.04582, 0.42293, 0.97222, 0.80039, 0.60755, 1.0013, 0.96231, 0.66455, 0.02582, 6.4547, 2.0239, 0.82743, 1.3124, 0.00386, 8.8113, 0.69294, 0.00205, 0.91117, 1.1754, 0.98711, 0.99417, 0.58508, 0.44896, 3.6904, 4.5893, 0.58672, 2.5414, 0.0054598, 3.3304, 0.80953, 0.0051024, 0.69995, 1.1753, 0.79499, 0.9788, 0.58506, 0.44885, 3.6899, 4.5887, 0.58659, 0.81861, 0.0012254, 2.8262, 0.62345, 0.0018674, 0.60223, 1.1754, 1.1792, 1.0095, 0.58511, 0.44906, 3.6909, 4.59, 0.58684, 4.2642, 0.0096942, 3.8347, 0.99561, 0.0083374, 0.79768, 9.718e-10, 0.013643, 8.7317e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.097, 6.6272e-06, 0.093984, 0.012798, 3.8681e-06, 0.0035299, 0.42501, 0.72248, 0.94485, 0.28383, 0.15012, -0.25687, 1.5795, 0.23644, -0.18719, -0.0074589, 0.24299, -0.096266, -0.0044772, 0.57815, 1.9257, 1.2517, 1.0435, 0.88633, 0.7478, 7.6376, 7.5992, 0.93699, 5.27, 0.018379, 6.4179, 1.7153, 0.014682, 0.82175, 0.2081, 0.025884, 0.00089926, 0.033543, 0.033009, 5.7588, 3.3483, 0.045349, 2.7518, 6.1686e-05, 3.5232, 0.30325, 3.3919e-05, 0.0054831
89, 8, 0.43305, 0.03016, 0.27129, 1.3281, 0.46337, 1.4886, 1.9136, 0.90323, 0.5294, 0.31777, 2.2292, 3.9559, 0.58682, 4.6511, 0.01003, 4.0373, 0.25242, 0.00184, 0.76537, 1.4695, 0.20949, 0.94591, 0.39853, 0.65427, 2.8428, 2.3609, 0.59059, 2.582, 0.02407, 5.0036, 0.68188, 0.0081097, 0.55986, 1.4694, -0.17293, 0.93032, 0.39851, 0.65416, 2.8423, 2.3603, 0.59046, 1.0389, 0.017639, 4.5882, 0.47985, 0.0044507, 0.44253, 1.4696, 0.59191, 0.9615, 0.39856, 0.65437, 2.8433, 2.3616, 0.59071, 4.125, 0.0305, 5.419, 0.88392, 0.011769, 0.6772, 9.718e-10, 0.054053, 8.9812e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.88002, 1.5284e-05, 0.063768, 0.015087, 4.9485e-06, 0.0050885, 1.2277, -0.1999, 0.90978, 0.097282, 0.37223, -1.1423, -1.8471, 0.29082, -0.055079, 0.012711, 3.5351, -0.26179, 0.0024377, 0.38062, 1.7113, 0.61889, 0.98204, 0.69978, 0.9363, 6.8278, 6.569, 0.89035, 5.219, 0.035428, 6.4721, 1.6256, 0.013782, 0.7391, 0.021605, 0.061949, 0.00048252, 0.033543, 0.0294, 5.8697, 6.5449, 0.033213, 2.5703, 4.7686e-05, 0.79708, 0.32915, 1.1891e-05, 0.011874
90, 3.9167, 0.13352, 0.06831, 0.19994, 1.9844, 0.39616, 1.6726, 0.98689, 0.97852, 0.56895, 0.54836, 0.31161, 6.0468, 0.79895, 2.253, 0.00134, 3.941, 0.25703, 0.00128, 0.60484, 1.3696, 1.1689, 1.0022, 0.47579, 0.50273, 4.0968, 4.7736, 0.68138, 2.8195, -0.00027661, 3.3863, 0.82071, 0.003054, 0.48228, 1.3696, 0.80289, 0.9898, 0.47577, 0.50262, 4.0963, 4.7729, 0.68126, 1.607, -0.0026759, 2.9604, 0.64392, 0.0010286, 0.35827, 1.3697, 1.535, 1.0145, 0.47582, 0.50283, 4.0973, 4.7742, 0.68151, 4.032, 0.0021227, 3.8122, 0.99751, 0.0050794, 0.60629, 9.718e-10, 0.049525, 5.6497e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.54338, 2.1278e-06, 0.067059, 0.011553, 1.5163e-06, 0.005684, 0.43752, 0.74809, 0.96277, 0.17454, 0.21855, 0.2143, -1.0386, 0.15543, 0.45484, -0.0078253, 1.0019, 0.024993, -0.00058958, 0.13227, 2.3017, 1.5898, 1.0416, 0.77704, 0.78691, 7.9793, 10.586, 1.2073, 5.1842, 0.007272, 5.7707, 1.6164, 0.0066976, 0.83229, 0.32112, 0.065464, 0.00057377, 0.033543, 0.029849, 5.5714, 12.486, 0.10224, 2.0667, 2.1061e-05, 2.1014, 0.23403, 4.9069e-06, 0.04528
91, 4, 0.44611, 0.06497, 0.07227, 0.82812, 0.53178, 1.5837, 0.64046, 0.94933, 0.18748, 0.57941, 5.0376, 3.6378, 0.30325, 3.0554, 0.00324, 2.1601, 0.32763, 0.00081, 0.37281, 1.3788, 0.31641, 0.96238, 0.32806, 0.59962, 3.8326, 3.6317, 0.65203, 1.9433, 0.0093809, 5.143, 0.5789, 0.002429, 0.36749, 1.3787, -0.10071, 0.94652, 0.32804, 0.59952, 3.8321, 3.631, 0.6519, 0.24579, 0.0041536, 4.6013, 0.40185, -0.0015665, 0.23495, 1.3788, 0.73353, 0.97824, 0.32809, 0.59973, 3.8331, 3.6323, 0.65215, 3.6409, 0.014608, 5.6846, 0.75594, 0.0064246, 0.50003, 9.718e-10, 0.064308, 9.2961e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.0651, 1.0099e-05, 0.10842, 0.011586, 5.9006e-06, 0.0064929, 1.1793, -0.1558, 0.87016, 0.026813, 0.31747, -0.069034, -0.68365, 0.35426, -0.88423, 0.00057358, -0.66924, -0.15989, -0.0025355, 0.18514, 1.5783, 0.78862, 1.0546, 0.62931, 0.88177, 7.7343, 7.947, 0.94979, 4.7709, 0.018188, 10.955, 1.3177, 0.0073936, 0.54983, 0.014713, 0.082418, 0.0031434, 0.033543, 0.029424, 5.6265, 6.8829, 0.032772, 2.9551, 2.867e-05, 12.486, 0.20174, 9.1096e-06, 0.01229
92, 1.9912, 0.34905, 0.04937, 0.08487, 1.4035, 0.83681, 1.0558, 0.13124, 1.046, 0.32277, 0.7099, 0.46973, 1.9125, 0.91579, 1.9675, 0.04025, 7.0947, 0.22809, 0.02845, 0.46286, 1.3189, 0.34634, 0.97898, 0.35524, 0.53322, 3.7857, 4.2952, 0.63706, 2.5588, 0.0089717, 4.6604, 0.78949, 0.0033585, 0.22201, 1.3188, -0.01477, 0.96568, 0.35521, 0.53312, 3.7852, 4.2945, 0.63694, 0.86964, 0.0050754, 4.1361, 0.60892, 0.00029053, 0.12352, 1.3189, 0.70745, 0.99228, 0.35526, 0.53333, 3.7862, 4.2959, 0.63719, 4.248, 0.012868, 5.1848, 0.97007, 0.0064264, 0.32051, 9.718e-10, 0.048197, 6.5375e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.0546, 5.6111e-06, 0.10162, 0.012052, 3.4789e-06, 0.0035855, 1.149, -0.39761, 0.92236, 0.053987, 0.24879, 0.088747, -0.25433, 0.43279, 0.20079, -0.0033965, -0.85033, -0.4963, -0.010207, 0.086447, 1.4887, 1.0903, 1.0356, 0.65649, 0.81766, 7.4827, 8.8447, 0.84133, 4.9168, 0.02134, 10.171, 2.0753, 0.016924, 0.35758, 0.010663, 0.20457, 0.0011849, 0.033543, 0.029903, 5.0517, 7.6503, 0.015422, 2.0551, 5.654e-05, 11.225, 0.61107, 6.8014e-05, 0.0067929
93, 3.6004, 0, 0, 0.11998, 1.25, 0.59586, 0.77495, 0.97112, 0.96269, 0.38952, 0.2561, 9.2718, 0.60735, 0.63753, 6.4996, 0.00105, 2.0077, 1.3509, 0.00066, 0.17442, 1.2567, 0.99701, 1.0053, 0.50444, 0.50702, 4.2377, 5.6258, 0.582, 3.3261, 1.4136e-05, 2.9192, 0.77553, 0.001773, 0.36675, 1.2567, 0.76818, 0.99073, 0.50442, 0.50692, 4.2372, 5.6252, 0.58188, 1.3638, -0.0064416, 2.3935, 0.59447, -0.0017858, 0.24589, 1.2568, 1.2258, 1.0198, 0.50447, 0.50713, 4.2382, 5.6265, 0.58213, 5.2884, 0.0064699, 3.4449, 0.95658, 0.0053318, 0.48761, 9.718e-10, 0.019354, 7.8044e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.4232, 1.5404e-05, 0.10214, 0.012116, 4.6812e-06, 0.005399, 0.67735, 0.6976, 0.95504, 0.20319, 0.21541, 0.20721, 2.0734, 0.39482, 0.39494, -0.011212, -1.9603, -0.11029, -0.0031929, 0.20589, 1.8361, 1.2964, 1.0555, 0.80569, 0.79864, 8.2682, 9.1783, 0.76918, 6.2572, 0.01124, 7.7987, 1.6613, 0.0067388, 0.52761, 0.12407, 0.033134, 0.0009322, 0.033543, 0.031431, 6.0043, 4.6644, 0.01295, 3.1756, 4.6578e-05, 8.8003, 0.29003, 9.1144e-06, 0.0095644
94, 3.9167, 0.15325, 0.09394, 0.19994, 1.6562, 0.32962, 1.7699, 1.0119, 0.99113, 0.55128, 0.49126, 2.103, 2.14, 0.61894, 1.9957, 0.0002, 6.7785, 1.4826, 0.001, 0.86231, 1.3711, 1.0529, 1.0018, 0.48165, 0.49642, 4.1309, 4.3824, 0.70686, 2.4138, 0.0012535, 2.999, 0.78076, 0.0001924, 0.47918, 1.371, 0.82787, 0.99023, 0.48162, 0.49632, 4.1304, 4.3817, 0.70673, 0.98058, -0.0011218, 2.5963, 0.60861, -0.0013172, 0.35566, 1.3711, 1.278, 1.0134, 0.48167, 0.49653, 4.1314, 4.3831, 0.70698, 3.8471, 0.0036288, 3.4016, 0.95292, 0.001702, 0.60269, 9.718e-10, 0.018723, 4.9624e-05, 2.5427e-10, 3.9943e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.75924, 2.0854e-06, 0.059915, 0.010954, 8.4229e-07, 0.0056388, 0.27924, 0.75526, 0.9661, 0.1804, 0.2168, 0.27007, 0.19555, 0.33458, -0.0861, -0.0069605, 0.62436, -0.3977, -0.0031871, 0.052322, 2.4629, 1.3506, 1.0375, 0.7829, 0.77605, 7.9917, 8.5693, 1.0791, 4.9137, 0.0094675, 5.3735, 1.9592, 0.0035719, 0.90603, 0.4406, 0.032753, 0.00047132, 0.033543, 0.0289, 5.5094, 6.4792, 0.051223, 2.3099, 2.4938e-05, 2.0841, 0.51331, 4.2214e-06, 0.067345
95, 3, 0.35974, 0.12176, 0.20036, 0.48387, 0.37378, 0.95743, 0.32991, 0.93579, 0.29799, 0.57606, 1.7707, 0.52825, 0.82404, 4.7702, 0.00342, 7.3158, 0.40053, 0.00023, 0.78188, 1.3145, 0.26432, 0.96207, 0.43035, 0.52147, 4.1913, 3.7584, 0.7096, 2.0388, 0.012005, 3.4741, 0.70161, 0.008068, 0.42547, 1.3145, 0.078167, 0.94605, 0.43033, 0.52136, 4.1909, 3.7577, 0.70947, 0.59534, 0.0084577, 3.0146, 0.51987, 0.0058194, 0.28818, 1.3146, 0.45047, 0.9781, 0.43038, 0.52157, 4.1918, 3.7591, 0.70972, 3.4824, 0.015552, 3.9336, 0.88336, 0.010317, 0.56276, 9.718e-10, 0.012808, 9.4926e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.77016, 4.65e-06, 0.078045, 0.012209, 1.8689e-06, 0.0069668, 1.2382, 0.010199, 0.9037, 0.1291, 0.06184, -0.34407, -1.1466, 0.36757, -1.2313, 0.0026635, 1.0618, -0.21142, 0.0030885, -0.019082, 1.3909, 0.51844, 1.0204, 0.7316, 0.98109, 8.7267, 8.6634, 1.0516, 5.309, 0.021346, 5.8864, 1.6146, 0.013047, 0.87002, 0.0021552, 0.023868, 0.0012594, 0.033543, 0.078083, 7.6029, 8.8925, 0.043237, 3.9525, 3.2251e-05, 2.1509, 0.30812, 9.1646e-06, 0.073044
