Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, gamma, kappa, eta1, sig, lam, mup, sigp, rsmax, alpha, alpha1, alpha2, betam1, n, kappa_k, res_min, gamma.median, kappa.median, eta1.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, alpha.median, alpha1.median, alpha2.median, betam1.median, n.median, kappa_k.median, res_min.median, gamma.q5, kappa.q5, eta1.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, n.q5, kappa_k.q5, res_min.q5, gamma.q95, kappa.q95, eta1.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, n.q95, kappa_k.q95, res_min.q95, gamma.var, kappa.var, eta1.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, alpha.var, alpha1.var, alpha2.var, betam1.var, n.var, kappa_k.var, res_min.var, gamma.q5_w_mnoise, kappa.q5_w_mnoise, eta1.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, n.q5_w_mnoise, kappa_k.q5_w_mnoise, res_min.q5_w_mnoise, gamma.q95_w_mnoise, kappa.q95_w_mnoise, eta1.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, n.q95_w_mnoise, kappa_k.q95_w_mnoise, res_min.q95_w_mnoise, gamma.var_w_mnoise, kappa.var_w_mnoise, eta1.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, n.var_w_mnoise, kappa_k.var_w_mnoise, res_min.var_w_mnoise
59, 4.56, 0.08105, 0.02882, 0.2, 3.125, 0.47855, 0.49934, 1.0633, 1.2089, 0.51208, 0.61336, 3.274, 0.87046, 0.80291, 0.00028, 3.3333, 1.6087, 0.04241, 1.5459, 3.577, 0.05423, 0.98146, 1.0302, 1.1604, 0.42345, 0.54929, 2.7655, 1.2594, 0.61087, 0.0063538, 2.2959, 0.67287, 0.040558, 3.9741, 1.8633, 0.059856, 0.82302, 0.98999, 1.0186, 0.2453, 0.32281, 1.3911, -0.37585, 0.46088, -0.002642, 0.93055, 0.19466, 0.034325, 2.4185, 1.4, 0.04942, 1.1399, 1.0705, 1.3022, 0.60161, 0.77578, 4.14, 2.8947, 0.76086, 0.01535, 3.6613, 1.1511, 0.046791, 5.5298, 2.3267, 0.070292, 0.0092782, 0.00059877, 0.0074342, 0.011732, 0.018959, 0.69822, 0.98837, 0.0083152, 2.9911e-05, 0.68904, 0.084525, 1.436e-05, 0.8945, 0.079359, 4.0257e-05, 0.43321, 0.93774, 0.85252, 0.090521, 0.22061, 0.21927, -1.2249, 0.31671, -0.017089, -0.062015, -0.53083, 0.032387, 1.95, 0.89307, 0.037524, 1.5297, 1.1227, 1.4683, 0.75639, 0.87797, 5.3118, 3.7437, 0.90503, 0.029796, 4.6539, 1.8766, 0.048728, 5.9983, 2.8336, 0.082188, 0.1111, 0.0031623, 0.035038, 0.040969, 0.039929, 2.3964, 2.2811, 0.031983, 0.00020312, 2.055, 0.53553, 2.4675e-05, 1.5144, 0.34797, 0.00018434
60, 2.1818, 0.28637, 0.16597, 0.59996, 0.86111, 0.46736, 1.2229, 0.91013, 1.6858, 0.51573, 0.20011, 1.2496, 1.2992, 0.71408, 0.00572, 2.2703, 0.86402, 0.00138, 1.2368, 2.5553, 0.03615, 1.314, 1.0145, 1.5085, 0.39595, 0.26747, 1.419, 1.326, 0.54059, 0.0064047, 4.2356, 0.86834, 0.0084828, 2.0752, 1.2613, 0.057399, 1.0613, 0.96716, 1.3363, 0.25556, 0.077485, 0.49412, -0.44563, 0.40373, -0.0025926, 2.1318, 0.42485, -0.0038848, 0.40003, 0.88467, 0.042338, 1.5667, 1.0618, 1.6807, 0.53634, 0.45745, 2.3439, 3.0976, 0.67744, 0.015402, 6.3395, 1.3118, 0.02085, 3.7504, 1.6379, 0.072459, 0.023596, 0.00082681, 0.01096, 0.007285, 0.01334, 0.31618, 1.16, 0.0069224, 2.9921e-05, 1.636, 0.072697, 5.6534e-05, 1.0372, 0.05243, 8.3838e-05, 0.6676, 0.91868, 0.64745, 0.10543, -0.037209, -0.083655, -1.0763, 0.20252, -0.010654, -1.4918, -0.015747, -0.0088612, -1.3363, 0.43198, 0.032566, 1.9604, 1.1102, 2.3696, 0.68648, 0.57214, 2.9217, 3.7283, 0.87866, 0.023463, 9.9631, 1.7524, 0.025827, 5.4867, 2.0906, 0.082231, 0.15443, 0.0033903, 0.27405, 0.031197, 0.03431, 0.8346, 2.133, 0.042244, 0.00010755, 12.125, 0.28889, 0.00011118, 4.3016, 0.25421, 0.00022792
61, 4, 0.31953, 0.09037, 0.61304, 1.25, 0.37617, 1.7054, 0.98478, 1.0337, 0.39835, 0.48384, 0.99153, 1.1387, 0.52236, 0.00254, 8.6989, 0.10625, 0.00588, 1.3954, 1.5152, 0.07813, 1.6399, 1.0015, 1.5761, 0.45167, 0.31956, 0.16227, 1.3202, 0.57427, 0.0064209, 3.7626, 0.73146, 0.010475, 1.9854, 1.6068, 0.06962, 1.4538, 0.95387, 1.413, 0.31532, 0.11643, -0.64725, -0.45135, 0.44272, -0.0025763, 1.3135, 0.26836, -0.0026462, 0.36943, 1.2974, 0.054916, 1.826, 1.0491, 1.7392, 0.58803, 0.52269, 0.97179, 3.0917, 0.70581, 0.015418, 6.2117, 1.1946, 0.023597, 3.6014, 1.9162, 0.084323, 0.012802, 0.00083768, 0.0098303, 0.006872, 0.01525, 0.24221, 1.16, 0.006396, 2.992e-05, 2.217, 0.07927, 6.3636e-05, 0.96523, 0.035375, 7.9909e-05, 0.68204, 0.90555, 0.89439, 0.18377, 0.0065181, -1.2155, -1.5467, 0.27638, -0.0035796, -0.97873, -0.24786, -0.0076283, -2.2987, 0.84033, 0.045002, 2.5977, 1.0974, 2.2578, 0.71958, 0.6326, 1.54, 4.1871, 0.87216, 0.016422, 8.5039, 1.7108, 0.028579, 6.2696, 2.3733, 0.094237, 0.33909, 0.0034012, 0.17177, 0.026528, 0.03622, 0.7016, 3.0379, 0.032798, 3.6965e-05, 8.3089, 0.35449, 0.00012114, 6.7839, 0.21715, 0.00022399
62, 4.56, 0.08105, 0.08646, 0.2, 1.0417, 0.23453, 1.6219, 1.0406, 0.62635, 0.57732, 0.38073, 1.4634, 0.56523, 0.5145, 0.00115, 2.8791, 0.18924, 0.02803, 6.9276, 0.79508, 0.06654, 0.92602, 1.0313, 1.2057, 0.61406, 0.53133, 1.557, 1.2538, 0.74548, 0.0054583, 2.6264, 0.77963, 0.031979, 6.2372, 0.93759, 0.053195, 0.76114, 0.99177, 1.0853, 0.51306, 0.37324, 1.1064, -0.46887, 0.6447, -0.0032836, 1.3763, 0.40874, 0.024367, 5.161, 0.73617, 0.043209, 1.0909, 1.0708, 1.3261, 0.71505, 0.68942, 2.0077, 2.9764, 0.84627, 0.0142, 3.8765, 1.1505, 0.039592, 7.3135, 1.139, 0.063181, 0.010048, 0.00057784, 0.0053608, 0.0037701, 0.0092374, 0.075061, 1.0968, 0.0037547, 2.8246e-05, 0.57759, 0.050842, 2.1419e-05, 0.42811, 0.014995, 3.6858e-05, 0.16098, 0.93912, 0.93438, 0.261, 0.24545, 0.91908, -0.55587, 0.48531, -0.019365, 0.36478, 0.095184, 0.013978, 4.5374, 0.50009, 0.031069, 1.6911, 1.1235, 1.477, 0.96712, 0.81721, 2.195, 3.0634, 1.0057, 0.030282, 4.888, 1.4641, 0.04998, 7.9371, 1.3751, 0.07532, 0.21633, 0.0031413, 0.027206, 0.046073, 0.030207, 0.15042, 1.2104, 0.025019, 0.00022776, 1.8905, 0.17315, 0.00011977, 1.068, 0.070744, 0.00018094
63, 4, 0.44611, 0.06497, 0.07227, 0.82812, 0.53178, 1.4487, 1.0955, 0.71607, 0.40972, 0.62801, 0.91995, 0.44166, 0.70632, 0.00016, 5.3266, 0.89327, 0.02218, 7.3772, 0.48554, 0.05473, 1.1503, 0.99009, 1.3817, 0.26209, 0.50267, 1.4247, 1.4042, 0.79424, 0.0065646, 4.3005, 0.72089, 0.0089675, 5.2778, 0.36603, 0.051302, 0.9618, 0.93894, 1.1954, 0.14247, 0.27592, 0.42421, -0.36327, 0.67609, -0.0024319, 2.4636, 0.24732, -0.0041114, 4.1974, 0.081676, 0.04045, 1.3389, 1.0412, 1.568, 0.38171, 0.72942, 2.4252, 3.1716, 0.91238, 0.015561, 6.1374, 1.1945, 0.022046, 6.3582, 0.65038, 0.062154, 0.013138, 0.00096712, 0.012829, 0.0052886, 0.019004, 0.36997, 1.1546, 0.0051591, 2.9915e-05, 1.2472, 0.082894, 6.3225e-05, 0.43144, 0.029885, 4.3527e-05, 0.53279, 0.89235, 0.68839, -0.018509, 0.17381, 0.13673, -1.1752, 0.48624, -0.0068016, 0.51108, -0.31412, -0.0088177, 2.2197, -0.49097, 0.028772, 1.7679, 1.0878, 2.075, 0.54269, 0.83153, 2.7127, 3.9836, 1.1022, 0.019931, 8.0899, 1.7559, 0.026753, 8.336, 1.223, 0.073831, 0.14096, 0.0035306, 0.17767, 0.029102, 0.039973, 0.61314, 2.4591, 0.035062, 6.6033e-05, 5.3076, 0.39595, 0.00011691, 3.4568, 0.27146, 0.00018761
64, 4.4984, 0.33805, 0.06971, 0.10139, 0.79167, 0.36058, 1.13, 0.90813, 1.9478, 0.24687, 0.60602, 1.2405, 2.7974, 0.96518, 0.0135, 1.3603, 0.50724, 0.0011, 3.8422, 0.47801, 0.06581, 1.2147, 0.96443, 1.4926, 0.28017, 0.57658, 1.929, 1.2997, 0.75093, 0.0050322, 4.6883, 0.55906, 0.0059716, 6.0553, 0.48219, 0.054127, 1.0686, 0.93546, 1.3577, 0.20523, 0.4363, 1.5224, -0.068186, 0.677, -0.0012537, 3.4643, 0.16011, -0.0030026, 5.2049, 0.30817, 0.047475, 1.3609, 0.9934, 1.6276, 0.35511, 0.71686, 2.3357, 2.6675, 0.82485, 0.011318, 5.9124, 0.95802, 0.014946, 6.9057, 0.65621, 0.060779, 0.0078967, 0.00031023, 0.0067327, 0.0020756, 0.0072735, 0.061123, 0.69155, 0.0020199, 1.4604e-05, 0.55378, 0.058829, 2.9767e-05, 0.2673, 0.011193, 1.6356e-05, 0.6219, 0.87625, 0.92841, 0.02313, 0.30015, 0.97413, -0.94155, 0.50418, -0.0052352, 0.8266, -0.43046, -0.0086687, 2.5834, -0.082579, 0.033293, 1.8076, 1.0526, 2.0569, 0.53721, 0.85301, 2.8839, 3.5409, 0.99767, 0.0153, 8.55, 1.5486, 0.020612, 9.5271, 1.047, 0.074962, 0.1299, 0.0028737, 0.11767, 0.02442, 0.028243, 0.33701, 1.8566, 0.022503, 3.8965e-05, 5.512, 0.36191, 7.9221e-05, 4.4552, 0.11789, 0.00016044
65, 6, 0.29326, 0.04107, 0.14819, 1, 0.38358, 1.7636, 0.93224, 1.0507, 0.29278, 0.53974, 1.0936, 0.18183, 0.52661, 0.01875, 4.0794, 1.3698, 0.00351, 9.1533, 0.68213, 0.07562, 1.2759, 0.97154, 1.5751, 0.35671, 0.47318, 1.448, 1.0869, 0.80002, 0.0077787, 3.5978, 0.59856, 0.011361, 5.4805, 1.0202, 0.060586, 1.1183, 0.93268, 1.4346, 0.26703, 0.3204, 0.83267, -0.6135, 0.71073, -0.00091234, 1.8547, 0.21368, 0.00039635, 4.3752, 0.83208, 0.051825, 1.4336, 1.0104, 1.7156, 0.44638, 0.62596, 2.0634, 2.7874, 0.8893, 0.01647, 5.341, 0.98343, 0.022326, 6.5857, 1.2083, 0.069347, 0.009185, 0.00055816, 0.007295, 0.0029725, 0.0086271, 0.13995, 1.0687, 0.0029464, 2.7918e-05, 1.1231, 0.05475, 4.4439e-05, 0.4515, 0.013082, 2.8371e-05, 0.55936, 0.87964, 0.98888, 0.087469, 0.1902, 0.58157, -1.373, 0.53216, -0.0066837, -1.8763, -0.56849, -0.0074742, 2.6238, 0.41578, 0.038985, 1.9925, 1.0634, 2.1613, 0.62594, 0.75616, 2.3145, 3.5469, 1.0679, 0.022241, 9.072, 1.7656, 0.030197, 8.3371, 1.6246, 0.082186, 0.18978, 0.0031216, 0.12701, 0.026793, 0.029597, 0.27748, 2.2366, 0.026519, 7.7309e-05, 11.076, 0.50341, 0.00013113, 3.0161, 0.13503, 0.00017245
66, 3.0022, 0.21681, 0.10674, 0.2059, 1.3386, 0.41882, 0.51079, 1.051, 1.1433, 0.6005, 0.60417, 1.4706, 0.27334, 0.83835, 0.00137, 6.5248, 0.01345, 0.00616, 6.678, 0.69303, 0.05306, 0.83483, 0.98818, 1.3377, 0.54331, 0.52957, 1.5969, 1.1777, 0.70407, 0.0031952, 4.0947, 0.73892, 0.013072, 4.3105, 0.79827, 0.046617, 0.71038, 0.95083, 1.2132, 0.47487, 0.42478, 1.1843, -0.52793, 0.62652, -0.0044535, 3.1103, 0.41771, 0.0053323, 3.4658, 0.64677, 0.0405, 0.95928, 1.0255, 1.4622, 0.61175, 0.63435, 2.0095, 2.8834, 0.78163, 0.010844, 5.0791, 1.0601, 0.020811, 5.1553, 0.94978, 0.052735, 0.0057247, 0.00051579, 0.0057265, 0.0017314, 0.0040583, 0.062931, 1.0753, 0.0022232, 2.1623e-05, 0.35817, 0.038134, 2.214e-05, 0.26375, 0.0084836, 1.3832e-05, -0.19653, 0.89691, 0.2467, 0.30073, 0.26935, -0.24631, -1.34, 0.32335, -0.0096871, -3.3412, -0.25682, -0.0002617, 0.57159, -0.18223, 0.025947, 1.8662, 1.0795, 2.4287, 0.78589, 0.78979, 3.4401, 3.6954, 1.0848, 0.016077, 11.531, 1.7347, 0.026405, 8.0494, 1.7788, 0.067287, 0.39315, 0.0030793, 0.43993, 0.02175, 0.025028, 1.2557, 2.3429, 0.053575, 6.1338e-05, 20.436, 0.36646, 6.5711e-05, 5.167, 0.35534, 0.00015791
67, 4.6981, 0.16327, 0.04387, 0.1029, 0.84667, 0.31592, 1.1971, 1.0809, 0.54477, 0.35771, 0.31914, 1.2026, 1.3776, 0.86669, 0.00014, 4.4372, 0.95026, 0.00997, 9.1106, 0.69067, 0.0478, 1.0623, 1.0077, 1.1285, 0.45516, 0.44906, 1.2421, 1.1173, 0.75453, 0.0081711, 5.3606, 0.60596, 0.01746, 6.4375, 0.67628, 0.059198, 0.92813, 0.97619, 1.0249, 0.37094, 0.3223, 0.82573, 0.3713, 0.67111, 0.0012423, 4.3583, 0.268, 0.0090018, 5.5918, 0.51367, 0.052395, 1.1965, 1.0392, 1.2321, 0.53937, 0.57582, 1.6585, 1.8634, 0.83796, 0.0151, 6.363, 0.94393, 0.025919, 7.2833, 0.8389, 0.066001, 0.0066552, 0.00036634, 0.0039689, 0.0026214, 0.005939, 0.064078, 0.20572, 0.0025724, 1.7745e-05, 0.37135, 0.042217, 2.6444e-05, 0.26438, 0.0097739, 1.7107e-05, 0.45346, 0.91864, 0.80936, 0.17875, 0.17924, 0.35953, -0.011894, 0.50976, -0.0081488, 3.0886, -0.24993, 0.0021926, 4.2913, 0.20567, 0.038315, 1.6712, 1.0967, 1.4476, 0.73157, 0.71888, 2.1247, 2.2466, 0.99931, 0.024491, 7.6326, 1.4618, 0.032728, 8.5838, 1.1469, 0.080081, 0.13702, 0.0029298, 0.037646, 0.028239, 0.026909, 0.2879, 0.47132, 0.022145, 9.8442e-05, 1.908, 0.27076, 8.6158e-05, 1.7026, 0.08186, 0.00016119
68, 3.0049, 0.29001, 0.1222, 0.36241, 1.3544, 0.4912, 1.1682, 0.98183, 1.5504, 0.61426, 0.44434, 1.1333, 0.67352, 0.70553, 0.02787, 2.3136, 1.1764, 0.0268, 8.0086, 0.29101, 0.02541, 1.175, 1.0285, 1.5239, 0.47677, 0.39693, 1.4307, 3.5124, 0.81057, 0.011544, 2.1683, 0.68113, 0.030301, 4.6938, 1.0438, 0.042213, 1.0218, 0.98598, 1.3887, 0.38502, 0.25354, 0.91653, 2.0795, 0.7125, 0.0045533, 0.39715, 0.29511, 0.022294, 3.6756, 0.85424, 0.034027, 1.3282, 1.071, 1.6591, 0.56853, 0.54032, 1.9449, 4.9453, 0.90864, 0.018535, 3.9395, 1.0671, 0.038308, 5.7119, 1.2333, 0.050399, 0.0086751, 0.00066814, 0.0067571, 0.0031117, 0.0075995, 0.097718, 0.75886, 0.003555, 1.8063e-05, 1.1595, 0.055076, 2.3698e-05, 0.38316, 0.01328, 2.4769e-05, 0.19503, 0.935, 0.54459, 0.20557, 0.11891, -0.58444, 0.6416, 0.41029, -0.0014988, -3.477, -0.27725, 0.017464, 1.2213, -0.14653, 0.020839, 2.1549, 1.122, 2.5033, 0.74798, 0.67495, 3.4459, 6.3832, 1.2109, 0.024587, 7.8137, 1.6395, 0.043137, 8.1663, 2.2341, 0.063586, 0.35494, 0.0032316, 0.3545, 0.027186, 0.028569, 1.5009, 3.0462, 0.059221, 6.2877e-05, 11.779, 0.33948, 6.0903e-05, 4.4569, 0.52369, 0.00016885
69, 3.0049, 0.1684, 0.07188, 0.2108, 1.3368, 0.50631, 0.73949, 1.0092, 0.86216, 0.93199, 0.77681, 7.9794, 0.8289, 0.29245, 0.04211, 0.43637, 0.14439, 0.03026, 4.9199, 0.21217, 0.04551, 0.74768, 1.0137, 1.13, 0.53482, 0.54033, 1.1405, 1.2289, 0.68282, 0.009047, 3.6366, 0.72572, 0.0047798, 5.0544, 0.88735, 0.051755, 0.63246, 0.9802, 1.0143, 0.46385, 0.4244, 0.71657, -0.41541, 0.60789, 0.00084549, 2.737, 0.37421, -0.0040849, 4.2392, 0.7356, 0.045459, 0.8629, 1.0471, 1.2458, 0.60579, 0.65626, 1.5644, 2.8733, 0.75775, 0.017249, 4.5363, 1.0772, 0.013644, 5.8697, 1.0391, 0.05805, 0.0049066, 0.00041407, 0.0049501, 0.0018616, 0.0049678, 0.066418, 0.99937, 0.0020754, 2.4862e-05, 0.29918, 0.045669, 2.9045e-05, 0.24568, 0.0085121, 1.4649e-05, -0.29103, 0.92392, 0.033835, 0.35801, 0.27543, -0.65031, -0.87435, 0.29279, -0.0038605, 1.2549, -0.3443, -0.0092782, 1.2412, -0.28691, 0.031031, 1.7864, 1.1034, 2.2263, 0.71163, 0.80524, 2.9313, 3.3322, 1.0728, 0.021954, 6.0184, 1.7957, 0.018838, 8.8677, 2.0616, 0.072478, 0.39878, 0.0029776, 0.44416, 0.011555, 0.025937, 1.1853, 1.6351, 0.056225, 6.1578e-05, 2.0967, 0.42318, 7.3045e-05, 5.3744, 0.50966, 0.00015873
70, 2.5, 0.13114, 0.04582, 0.25389, 0.97222, 0.73611, 1.4919, 0.9978, 0.85206, 0.83349, 0.83054, 3.2684, 1.606, 0.69339, 0.0056, 1.38, 0.38279, 0.00446, 4.7605, 0.6188, 0.05266, 0.611, 1.0096, 1.156, 0.63775, 0.52519, 3.0957, 1.3159, 0.7013, 0.0065897, 1.2274, 0.69801, 0.01271, 4.8267, 0.94618, 0.060197, 0.47104, 0.97101, 0.99432, 0.53831, 0.3787, 2.3464, -0.44216, 0.59835, -0.0024054, -0.34724, 0.35875, 0.001147, 3.5612, 0.67325, 0.050244, 0.75097, 1.0482, 1.3177, 0.73719, 0.67167, 3.845, 3.074, 0.80426, 0.015585, 2.802, 1.0373, 0.024273, 6.0922, 1.2191, 0.07015, 0.0072408, 0.00055065, 0.0096608, 0.0036551, 0.0079314, 0.20753, 1.1424, 0.0039177, 2.9906e-05, 0.91641, 0.042543, 4.9419e-05, 0.59194, 0.027533, 3.6613e-05, -0.078042, 0.91781, 0.21439, 0.36696, 0.24556, 2.141, -0.57574, 0.46848, -0.007837, -1.2643, 0.086843, -0.0061823, 1.3856, 0.075833, 0.038087, 1.3, 1.1014, 2.0976, 0.90854, 0.80482, 4.0505, 3.2076, 0.93413, 0.021016, 3.719, 1.3092, 0.031603, 8.2679, 1.8165, 0.082308, 0.17548, 0.0031141, 0.32771, 0.027103, 0.028901, 0.33693, 1.3226, 0.020036, 7.6927e-05, 2.2947, 0.13806, 0.00013192, 4.3768, 0.27998, 0.00018069
71, 3, 0.27345, 0.03343, 0.04505, 1.7018, 0.64253, 0.28535, 1.0802, 1.8424, 0.36976, 0.38865, 0.92983, 0.89203, 0.95683, 0.00043, 8.4101, 1.6111, 0.00541, 9.105, 0.59763, 0.05459, 0.73385, 0.99733, 1.3774, 0.32442, 0.43453, 4.8154, 1.5308, 0.71994, 0.0073419, 5.8843, 0.64515, 0.0057416, 5.3953, 0.65548, 0.04477, 0.5812, 0.95703, 1.2206, 0.22673, 0.29054, 3.714, -0.22907, 0.6257, -0.0016193, 4.3583, 0.25923, -0.0038151, 4.1858, 0.38533, 0.034289, 0.88651, 1.0376, 1.5342, 0.42211, 0.57853, 5.9168, 3.2907, 0.81418, 0.016303, 7.4102, 1.0311, 0.015298, 6.6047, 0.92564, 0.055251, 0.0086132, 0.00060008, 0.0090862, 0.0035273, 0.0076633, 0.44835, 1.1447, 0.0032826, 2.9681e-05, 0.86062, 0.055047, 3.3757e-05, 0.54063, 0.026975, 4.0599e-05, 0.26438, 0.90481, 0.34908, 0.050171, 0.15621, 0.17571, -2.4157, 0.43647, -0.006796, -0.052268, -0.1421, -0.0042962, 1.7977, -0.34326, 0.022417, 1.2033, 1.0898, 2.4057, 0.59868, 0.71286, 9.4551, 5.4773, 1.0034, 0.02148, 11.821, 1.4324, 0.015779, 8.9928, 1.6542, 0.067123, 0.081464, 0.0031636, 0.39083, 0.0278, 0.028633, 7.9566, 5.7567, 0.029701, 7.3879e-05, 13.026, 0.22907, 3.7241e-05, 4.7836, 0.36868, 0.00018468
72, 3, 0.21736, 0.06894, 0.10552, 1.5151, 0.47661, 0.55042, 0.99978, 1.6919, 0.54468, 0.60361, 3.3233, 2.6952, 0.57219, 0.00115, 0.44286, 0.86658, 0.00063, 3.335, 2.1284, 0.04175, 0.68593, 0.99073, 1.2907, 0.42923, 0.478, 1.8869, 1.5552, 0.71087, 0.0098977, 5.2611, 0.71861, 0.0063969, 5.3853, 0.66578, 0.044916, 0.56815, 0.95927, 1.1648, 0.36414, 0.38871, 1.348, 0.33914, 0.63575, 0.0026558, 4.2409, 0.41119, 0.0018036, 4.5529, 0.49526, 0.039336, 0.80372, 1.0222, 1.4166, 0.49432, 0.5673, 2.4258, 2.7712, 0.78598, 0.01714, 6.2813, 1.026, 0.01099, 6.2178, 0.8363, 0.050495, 0.0051276, 0.00036573, 0.0058582, 0.001566, 0.0029472, 0.10733, 0.54657, 0.0020856, 1.9385e-05, 0.38468, 0.034932, 7.7981e-06, 0.25613, 0.010747, 1.1508e-05, -0.0065279, 0.90171, 0.18942, 0.18271, 0.22363, -1.9851, -1.1989, 0.29942, -0.0027513, -2.2825, -0.44757, -0.00084322, 1.6423, -0.80485, 0.024398, 1.3784, 1.0798, 2.3919, 0.67575, 0.73238, 5.7589, 4.3093, 1.1223, 0.022547, 12.805, 1.8848, 0.013637, 9.1284, 2.1364, 0.065433, 0.17723, 0.0029292, 0.44825, 0.022462, 0.023917, 5.5415, 2.8035, 0.06257, 5.9137e-05, 21.033, 0.50267, 1.9375e-05, 5.1784, 0.79938, 0.00015559
73, 2.5, 0.1772, 0.14937, 0.39994, 0.97222, 0.41986, 0.86088, 0.97973, 1.6511, 0.36077, 0.01922, 0.37544, 2.2462, 0.49057, 0.00383, 0.64001, 0.10414, 0.00046, 1.8291, 2.2335, 0.03008, 1.0303, 0.98206, 1.2242, 0.64185, 0.46007, 1.6474, 1.3236, 0.73247, 0.0068406, 2.3272, 0.79673, 0.0055158, 4.266, 1.1588, 0.037089, 0.8535, 0.94219, 1.081, 0.54097, 0.30611, 1.1055, -0.44223, 0.63033, -0.0021008, 0.73772, 0.46291, -0.0065871, 2.9671, 0.9587, 0.027217, 1.2071, 1.0219, 1.3675, 0.74273, 0.61404, 2.1893, 3.0893, 0.83461, 0.015782, 3.9168, 1.1306, 0.017619, 5.565, 1.3588, 0.04696, 0.011552, 0.00058757, 0.0075826, 0.0037614, 0.008762, 0.10855, 1.1524, 0.0038562, 2.955e-05, 0.93385, 0.041188, 5.414e-05, 0.6236, 0.014794, 3.6018e-05, 0.33685, 0.88973, 0.26214, 0.40375, 0.17645, 0.61152, -0.67571, 0.38213, -0.0078152, -0.8677, -0.040564, -0.0137, 0.73436, 0.47059, 0.015015, 1.7237, 1.0744, 2.1863, 0.87994, 0.74369, 2.6833, 3.3228, 1.0828, 0.021496, 5.5222, 1.634, 0.024732, 7.7977, 1.8469, 0.059163, 0.17773, 0.0031511, 0.34212, 0.020953, 0.029732, 0.39661, 1.4774, 0.045366, 7.9389e-05, 3.7729, 0.25912, 0.00013648, 4.6101, 0.17504, 0.0001801
74, 8, 0.34793, 0.07308, 0.09056, 0.66146, 0.20229, 0.56553, 0.92462, 1.7693, 0.15235, 0.75344, 1.505, 0.2519, 0.91029, 0.0322, 6.417, 0.18183, 0.00236, 2.0135, 0.77326, 0.06822, 1.1101, 0.99207, 1.495, 0.31116, 0.49511, 1.4978, 1.3263, 0.78373, 0.0062346, 4.795, 0.70755, 0.0093135, 3.781, 1.1254, 0.067749, 0.76423, 0.95434, 1.3145, 0.19254, 0.25001, 0.18008, -0.44529, 0.67048, -0.0024756, 2.5101, 0.22755, -0.0039976, 2.0239, 0.69347, 0.050488, 1.4559, 1.0298, 1.6754, 0.42977, 0.74022, 2.8155, 3.0979, 0.89697, 0.014945, 7.0799, 1.1876, 0.022625, 5.5381, 1.5574, 0.08501, 0.04421, 0.00052607, 0.012035, 0.0052002, 0.022205, 0.64179, 1.16, 0.0047402, 2.8042e-05, 1.9297, 0.085158, 6.5489e-05, 1.1411, 0.068961, 0.00011013, 0.46437, 0.90064, 0.87236, 0.030932, 0.15334, -0.34353, -1.1488, 0.50151, -0.0082354, 0.5783, -0.072721, -0.0068131, 0.61422, 0.41728, 0.041524, 1.7558, 1.0835, 2.1176, 0.59138, 0.83689, 3.3391, 3.8015, 1.0659, 0.020705, 9.0117, 1.4878, 0.02544, 6.9477, 1.8336, 0.093974, 0.1541, 0.0030896, 0.14329, 0.029024, 0.043174, 1.2532, 2.2644, 0.029438, 7.7389e-05, 6.5719, 0.22503, 9.6123e-05, 3.7066, 0.18535, 0.00025421
